County,Date,avg_pos_cases_per_week,new_deaths,new_deaths_in_2_weeks
La Crosse,2021-05-24,6.71,0,0.0
Juneau,2021-05-24,1.71,0,0.0
Jefferson,2021-05-24,3.29,0,0.0
Forest,2021-05-24,0.14,0,0.0
Fond du Lac,2021-05-24,8.14,0,0.0
Pierce,2021-05-24,0.86,0,0.0
Price,2021-05-24,0.29,0,0.0
Racine,2021-05-24,15.71,0,1.0
Menominee,2021-05-24,0.0,0,0.0
Milwaukee,2021-05-24,69.29,0,6.0
Pepin,2021-05-24,0.43,0,0.0
Sheboygan,2021-05-24,6.14,0,0.0
Richland,2021-05-24,0.71,0,0.0
Vilas,2021-05-24,0.86,0,0.0
Waushara,2021-05-24,4.86,0,0.0
Vernon,2021-05-24,1.43,0,0.0
Vernon,2021-05-25,1.43,0,0.0
Waushara,2021-05-25,4.86,0,0.0
Vilas,2021-05-25,1.0,0,0.0
Richland,2021-05-25,0.86,0,0.0
Sheboygan,2021-05-25,6.43,0,0.0
Pepin,2021-05-25,0.43,0,0.0
Milwaukee,2021-05-25,69.14,0,1.0
Menominee,2021-05-25,0.0,0,0.0
Racine,2021-05-25,16.0,0,0.0
Price,2021-05-25,0.29,0,0.0
Pierce,2021-05-25,0.71,0,0.0
Fond du Lac,2021-05-25,6.57,0,0.0
Forest,2021-05-25,0.14,0,0.0
Jefferson,2021-05-25,3.14,0,0.0
Juneau,2021-05-25,1.71,0,0.0
La Crosse,2021-05-25,7.0,0,0.0
Lafayette,2021-05-25,0.86,0,0.0
Burnett,2021-05-25,2.57,0,0.0
Calumet,2021-05-25,2.57,0,0.0
Crawford,2021-05-25,0.86,0,0.0
Columbia,2021-05-25,3.86,0,0.0
Chippewa,2021-05-25,5.57,0,0.0
Winnebago,2021-05-25,7.29,0,0.0
Shawano,2021-05-25,2.86,0,0.0
Sauk,2021-05-25,5.14,0,0.0
Iron,2021-05-25,0.14,0,0.0
Wood,2021-05-25,6.0,0,0.0
Oconto,2021-05-25,2.71,0,0.0
Polk,2021-05-25,5.57,0,0.0
Trempealeau,2021-05-25,0.86,0,0.0
Walworth,2021-05-25,8.57,1,0.0
Sawyer,2021-05-25,3.71,0,0.0
Taylor,2021-05-25,1.43,0,0.0
Manitowoc,2021-05-25,3.86,0,0.0
Lincoln,2021-05-25,0.43,0,0.0
Portage,2021-05-25,4.14,0,0.0
Eau Claire,2021-05-25,3.86,0,0.0
Florence,2021-05-25,0.57,0,0.0
Grant,2021-05-25,2.14,0,0.0
Green,2021-05-25,1.14,0,0.0
Kenosha,2021-05-25,14.0,0,0.0
Kewaunee,2021-05-25,1.14,0,0.0
Clark,2021-05-25,2.0,0,0.0
Barron,2021-05-25,2.86,0,0.0
Monroe,2021-05-25,3.86,0,0.0
Rock,2021-05-25,17.71,0,0.0
Adams,2021-05-25,0.57,0,0.0
Ashland,2021-05-25,1.29,0,0.0
Washington,2021-05-25,6.86,0,0.0
Waukesha,2021-05-25,20.43,1,0.0
Washburn,2021-05-25,0.71,0,0.0
Marinette,2021-05-25,3.71,0,0.0
Iowa,2021-05-25,1.29,0,0.0
Marathon,2021-05-25,7.43,0,0.0
Ozaukee,2021-05-25,5.14,0,0.0
Marquette,2021-05-25,1.71,0,0.0
Dodge,2021-05-25,5.57,4,0.0
Door,2021-05-25,0.29,0,0.0
Green Lake,2021-05-25,2.0,0,0.0
Bayfield,2021-05-25,1.43,0,0.0
Dane,2021-05-25,22.57,0,0.0
Langlade,2021-05-25,0.71,0,0.0
Outagamie,2021-05-25,11.71,0,0.0
Oneida,2021-05-25,0.71,0,0.0
Rusk,2021-05-25,3.0,0,0.0
St. Croix,2021-05-25,8.0,1,0.0
Jackson,2021-05-25,0.43,0,0.0
Dunn,2021-05-25,2.0,0,0.0
Douglas,2021-05-25,8.14,0,0.0
Brown,2021-05-25,14.43,0,0.0
Buffalo,2021-05-25,0.57,0,0.0
Waupaca,2021-05-25,2.71,0,0.0
Waupaca,2021-05-26,3.0,0,0.0
Buffalo,2021-05-26,0.57,0,0.0
Brown,2021-05-26,13.57,0,0.0
Douglas,2021-05-26,7.43,0,0.0
Dunn,2021-05-26,2.0,0,0.0
Jackson,2021-05-26,0.43,0,0.0
St. Croix,2021-05-26,7.0,0,0.0
Rusk,2021-05-26,3.43,0,0.0
Oneida,2021-05-26,0.29,0,0.0
Outagamie,2021-05-26,10.86,0,0.0
Langlade,2021-05-26,0.86,0,0.0
Dane,2021-05-26,19.71,2,0.0
Bayfield,2021-05-26,1.29,0,0.0
Green Lake,2021-05-26,2.57,0,0.0
Door,2021-05-26,0.0,0,0.0
Dodge,2021-05-26,5.57,0,0.0
Marquette,2021-05-26,1.29,0,0.0
Ozaukee,2021-05-26,5.29,0,0.0
Iowa,2021-05-26,1.57,0,0.0
Marinette,2021-05-26,2.43,0,0.0
Marathon,2021-05-26,5.57,0,0.0
Washburn,2021-05-26,0.57,0,0.0
Waukesha,2021-05-26,15.86,0,0.0
Washington,2021-05-26,6.43,0,0.0
Adams,2021-05-26,0.57,0,0.0
Rock,2021-05-26,15.43,0,1.0
Monroe,2021-05-26,3.71,0,1.0
Barron,2021-05-26,2.43,0,0.0
Ashland,2021-05-26,1.29,0,0.0
Clark,2021-05-26,1.43,0,0.0
Kewaunee,2021-05-26,1.0,0,0.0
Kenosha,2021-05-26,14.14,1,0.0
Grant,2021-05-26,2.0,0,0.0
Florence,2021-05-26,0.43,0,0.0
Eau Claire,2021-05-26,4.14,0,0.0
Portage,2021-05-26,4.29,0,0.0
Lincoln,2021-05-26,0.43,0,0.0
Manitowoc,2021-05-26,3.29,0,0.0
Taylor,2021-05-26,1.29,0,0.0
Sawyer,2021-05-26,3.71,0,0.0
Price,2021-05-26,0.43,0,0.0
Walworth,2021-05-26,8.14,0,0.0
Trempealeau,2021-05-26,0.71,0,0.0
Polk,2021-05-26,6.29,0,0.0
Green,2021-05-26,0.86,0,0.0
Oconto,2021-05-26,2.86,0,0.0
Wood,2021-05-26,5.43,0,0.0
Iron,2021-05-26,0.14,0,0.0
Sauk,2021-05-26,5.14,0,0.0
Shawano,2021-05-26,2.43,0,0.0
Winnebago,2021-05-26,7.86,0,0.0
Columbia,2021-05-26,4.14,0,0.0
Crawford,2021-05-26,0.86,0,0.0
Calumet,2021-05-26,2.14,0,0.0
Chippewa,2021-05-26,5.43,0,0.0
Burnett,2021-05-26,2.14,0,0.0
Lafayette,2021-05-26,0.86,0,0.0
La Crosse,2021-05-26,5.43,0,0.0
Juneau,2021-05-26,1.57,0,0.0
Jefferson,2021-05-26,3.14,0,0.0
Forest,2021-05-26,0.14,0,0.0
Fond du Lac,2021-05-26,6.43,0,0.0
Pierce,2021-05-26,0.71,0,0.0
Racine,2021-05-26,15.14,0,0.0
Menominee,2021-05-26,0.0,0,0.0
Milwaukee,2021-05-26,58.29,1,0.0
Pepin,2021-05-26,0.29,0,0.0
Sheboygan,2021-05-26,6.57,0,1.0
Richland,2021-05-26,1.0,0,0.0
Vilas,2021-05-26,0.43,0,0.0
Waushara,2021-05-26,4.57,0,0.0
Vernon,2021-05-26,1.29,0,0.0
Vernon,2021-05-27,1.14,0,0.0
Waushara,2021-05-27,4.0,0,1.0
Vilas,2021-05-27,0.86,0,0.0
Richland,2021-05-27,1.14,0,0.0
Sheboygan,2021-05-27,6.57,0,0.0
Pepin,2021-05-27,0.14,0,0.0
Milwaukee,2021-05-27,55.86,1,0.0
Menominee,2021-05-27,0.0,0,0.0
Racine,2021-05-27,14.43,0,0.0
Pierce,2021-05-27,0.57,0,0.0
Fond du Lac,2021-05-27,6.0,0,0.0
Forest,2021-05-27,0.14,0,0.0
Jefferson,2021-05-27,3.29,0,0.0
Juneau,2021-05-27,1.43,0,0.0
La Crosse,2021-05-27,5.14,0,0.0
Burnett,2021-05-27,1.29,0,0.0
Chippewa,2021-05-27,5.14,0,0.0
Calumet,2021-05-27,1.86,0,0.0
Columbia,2021-05-27,3.29,0,0.0
Crawford,2021-05-27,0.71,0,0.0
Winnebago,2021-05-27,7.14,0,0.0
Shawano,2021-05-27,2.0,0,0.0
Sauk,2021-05-27,4.43,0,0.0
Wood,2021-05-27,4.43,0,0.0
Oconto,2021-05-27,3.14,0,0.0
Green,2021-05-27,0.71,0,0.0
Polk,2021-05-27,5.71,0,0.0
Trempealeau,2021-05-27,0.57,0,0.0
Walworth,2021-05-27,7.86,0,0.0
Price,2021-05-27,0.57,0,0.0
Sawyer,2021-05-27,2.57,0,0.0
Taylor,2021-05-27,1.57,0,1.0
Manitowoc,2021-05-27,3.43,1,0.0
Lincoln,2021-05-27,0.14,0,0.0
Portage,2021-05-27,4.14,0,0.0
Eau Claire,2021-05-27,4.0,0,0.0
Florence,2021-05-27,0.43,0,0.0
Grant,2021-05-27,2.0,0,0.0
Kenosha,2021-05-27,13.57,0,0.0
Kewaunee,2021-05-27,1.0,0,0.0
Clark,2021-05-27,1.29,0,0.0
Ashland,2021-05-27,1.57,0,0.0
Barron,2021-05-27,2.14,0,0.0
Monroe,2021-05-27,4.43,0,0.0
Rock,2021-05-27,14.14,0,0.0
Adams,2021-05-27,0.43,0,0.0
Washington,2021-05-27,6.86,0,0.0
Waukesha,2021-05-27,13.29,0,0.0
Washburn,2021-05-27,0.43,0,0.0
Marathon,2021-05-27,5.43,0,0.0
Marinette,2021-05-27,2.43,0,0.0
Iowa,2021-05-27,1.57,0,0.0
Ozaukee,2021-05-27,4.57,0,0.0
Marquette,2021-05-27,1.29,0,0.0
Dodge,2021-05-27,5.57,1,0.0
Door,2021-05-27,0.0,0,0.0
Green Lake,2021-05-27,2.71,0,0.0
Bayfield,2021-05-27,0.71,0,0.0
Dane,2021-05-27,16.57,0,0.0
Langlade,2021-05-27,1.14,0,0.0
Lafayette,2021-05-27,0.57,0,0.0
Outagamie,2021-05-27,8.43,0,0.0
Oneida,2021-05-27,0.43,0,0.0
Rusk,2021-05-27,2.71,0,0.0
St. Croix,2021-05-27,7.0,1,0.0
Jackson,2021-05-27,0.71,0,0.0
Dunn,2021-05-27,1.71,0,0.0
Iron,2021-05-27,0.14,0,0.0
Douglas,2021-05-27,6.57,0,0.0
Brown,2021-05-27,13.43,0,0.0
Buffalo,2021-05-27,0.14,0,0.0
Waupaca,2021-05-27,2.57,0,0.0
Waupaca,2021-05-28,3.0,0,0.0
Buffalo,2021-05-28,0.71,0,0.0
Brown,2021-05-28,13.86,0,0.0
Douglas,2021-05-28,5.86,0,0.0
Door,2021-05-28,0.0,0,0.0
Iron,2021-05-28,0.14,0,0.0
Dunn,2021-05-28,1.71,0,0.0
Jackson,2021-05-28,0.57,0,0.0
St. Croix,2021-05-28,6.14,0,0.0
Rusk,2021-05-28,2.14,0,0.0
Oneida,2021-05-28,0.43,0,0.0
Outagamie,2021-05-28,7.43,0,0.0
Lafayette,2021-05-28,0.43,0,0.0
Langlade,2021-05-28,1.14,0,0.0
Dane,2021-05-28,15.43,1,0.0
Bayfield,2021-05-28,0.57,0,0.0
Green Lake,2021-05-28,2.57,0,0.0
Dodge,2021-05-28,6.57,0,0.0
Marquette,2021-05-28,1.29,0,0.0
Ozaukee,2021-05-28,4.14,0,0.0
Iowa,2021-05-28,1.43,1,0.0
Marinette,2021-05-28,2.29,0,0.0
Marathon,2021-05-28,3.86,0,0.0
Washburn,2021-05-28,0.14,0,0.0
Waukesha,2021-05-28,13.14,0,0.0
Washington,2021-05-28,6.0,0,0.0
Rock,2021-05-28,12.43,1,0.0
Monroe,2021-05-28,4.29,0,0.0
Adams,2021-05-28,0.71,0,0.0
Barron,2021-05-28,2.14,0,0.0
Ashland,2021-05-28,1.0,0,0.0
Clark,2021-05-28,1.14,0,0.0
Kewaunee,2021-05-28,1.0,0,0.0
Kenosha,2021-05-28,10.86,0,0.0
Grant,2021-05-28,1.71,0,0.0
Florence,2021-05-28,0.43,0,0.0
Eau Claire,2021-05-28,3.86,0,0.0
Oconto,2021-05-28,3.0,1,0.0
Portage,2021-05-28,4.0,0,0.0
Lincoln,2021-05-28,0.0,0,0.0
Manitowoc,2021-05-28,2.71,0,0.0
Taylor,2021-05-28,1.43,0,0.0
Sawyer,2021-05-28,1.86,0,0.0
Price,2021-05-28,0.43,0,0.0
Walworth,2021-05-28,7.71,0,0.0
Trempealeau,2021-05-28,0.57,0,0.0
Polk,2021-05-28,4.57,0,0.0
Green,2021-05-28,0.86,0,0.0
Wood,2021-05-28,3.57,1,0.0
Sauk,2021-05-28,3.71,0,0.0
Shawano,2021-05-28,1.71,0,0.0
Winnebago,2021-05-28,7.29,0,0.0
Crawford,2021-05-28,0.29,0,0.0
Columbia,2021-05-28,2.57,0,0.0
Calumet,2021-05-28,2.0,0,0.0
Chippewa,2021-05-28,4.86,0,0.0
Burnett,2021-05-28,1.57,0,0.0
La Crosse,2021-05-28,4.57,0,0.0
Juneau,2021-05-28,2.14,0,0.0
Jefferson,2021-05-28,3.0,0,0.0
Forest,2021-05-28,0.29,0,0.0
Fond du Lac,2021-05-28,5.71,1,0.0
Pierce,2021-05-28,0.71,0,0.0
Racine,2021-05-28,13.14,3,0.0
Menominee,2021-05-28,0.29,0,0.0
Milwaukee,2021-05-28,51.29,1,0.0
Pepin,2021-05-28,0.14,0,0.0
Sheboygan,2021-05-28,6.57,0,0.0
Richland,2021-05-28,1.0,0,0.0
Vilas,2021-05-28,1.0,1,0.0
Waushara,2021-05-28,3.43,0,0.0
Vernon,2021-05-28,0.86,0,0.0
Vernon,2021-05-29,0.71,0,0.0
Waushara,2021-05-29,3.57,0,0.0
Vilas,2021-05-29,1.0,0,0.0
Richland,2021-05-29,1.0,0,0.0
Sheboygan,2021-05-29,7.0,0,0.0
Pepin,2021-05-29,0.14,0,0.0
Milwaukee,2021-05-29,47.43,0,0.0
Menominee,2021-05-29,0.29,0,0.0
Racine,2021-05-29,12.57,0,0.0
Pierce,2021-05-29,0.71,0,0.0
Fond du Lac,2021-05-29,5.71,0,0.0
Forest,2021-05-29,0.29,0,0.0
Jefferson,2021-05-29,3.0,0,0.0
Juneau,2021-05-29,1.71,0,0.0
La Crosse,2021-05-29,4.14,0,0.0
Burnett,2021-05-29,1.43,0,0.0
Chippewa,2021-05-29,4.86,0,0.0
Calumet,2021-05-29,1.71,0,0.0
Crawford,2021-05-29,0.29,0,0.0
Winnebago,2021-05-29,7.29,0,0.0
Shawano,2021-05-29,1.71,0,0.0
Sauk,2021-05-29,3.14,0,0.0
Wood,2021-05-29,3.71,0,0.0
Green,2021-05-29,0.71,0,0.0
Polk,2021-05-29,4.57,0,0.0
Washington,2021-05-29,6.0,0,0.0
Trempealeau,2021-05-29,0.57,0,0.0
Walworth,2021-05-29,7.71,0,0.0
Price,2021-05-29,0.43,0,0.0
Sawyer,2021-05-29,2.29,0,0.0
Taylor,2021-05-29,1.29,0,0.0
Manitowoc,2021-05-29,2.71,0,0.0
Lincoln,2021-05-29,0.0,0,0.0
Portage,2021-05-29,4.14,0,0.0
Oconto,2021-05-29,2.57,0,0.0
Eau Claire,2021-05-29,3.14,0,0.0
Florence,2021-05-29,0.43,0,0.0
Grant,2021-05-29,1.71,0,0.0
Kenosha,2021-05-29,10.86,0,0.0
Kewaunee,2021-05-29,0.86,0,0.0
Clark,2021-05-29,0.86,0,0.0
Columbia,2021-05-29,2.29,0,0.0
Ashland,2021-05-29,1.0,0,0.0
Barron,2021-05-29,1.71,0,0.0
Adams,2021-05-29,0.71,0,0.0
Monroe,2021-05-29,3.71,0,0.0
Rock,2021-05-29,13.14,0,1.0
Ozaukee,2021-05-29,4.14,0,0.0
Waukesha,2021-05-29,13.14,0,0.0
Washburn,2021-05-29,0.14,0,0.0
Marathon,2021-05-29,4.29,0,0.0
Marinette,2021-05-29,2.29,0,0.0
Iowa,2021-05-29,1.43,0,0.0
Marquette,2021-05-29,1.29,0,0.0
Dodge,2021-05-29,6.14,0,0.0
Green Lake,2021-05-29,2.57,0,0.0
Dane,2021-05-29,14.71,0,0.0
Bayfield,2021-05-29,0.71,0,0.0
Langlade,2021-05-29,1.43,0,0.0
Lafayette,2021-05-29,0.43,0,0.0
Outagamie,2021-05-29,7.0,0,0.0
Oneida,2021-05-29,0.43,0,0.0
Rusk,2021-05-29,1.71,0,0.0
St. Croix,2021-05-29,6.29,0,0.0
Jackson,2021-05-29,0.57,0,0.0
Dunn,2021-05-29,1.43,0,0.0
Iron,2021-05-29,0.14,0,0.0
Door,2021-05-29,0.0,0,0.0
Douglas,2021-05-29,5.57,0,0.0
Brown,2021-05-29,13.57,0,0.0
Buffalo,2021-05-29,0.71,0,0.0
Waupaca,2021-05-29,3.71,0,0.0
Waupaca,2021-05-30,2.71,0,0.0
St. Croix,2021-05-30,6.57,0,0.0
Buffalo,2021-05-30,0.57,0,0.0
Brown,2021-05-30,13.0,0,0.0
Douglas,2021-05-30,4.57,0,0.0
Door,2021-05-30,0.0,0,0.0
Iron,2021-05-30,0.14,0,0.0
Dunn,2021-05-30,1.29,0,0.0
Jackson,2021-05-30,0.57,0,0.0
Rusk,2021-05-30,1.29,0,0.0
Oneida,2021-05-30,0.43,0,0.0
Outagamie,2021-05-30,6.86,0,0.0
Lafayette,2021-05-30,0.43,0,0.0
Langlade,2021-05-30,1.57,0,0.0
Lincoln,2021-05-30,0.0,0,0.0
Bayfield,2021-05-30,0.71,0,0.0
Dane,2021-05-30,14.71,0,0.0
Green Lake,2021-05-30,2.57,0,0.0
Dodge,2021-05-30,6.71,0,0.0
Marquette,2021-05-30,1.14,0,0.0
Iowa,2021-05-30,1.43,0,0.0
Marinette,2021-05-30,2.43,0,0.0
Marathon,2021-05-30,3.71,0,0.0
Washburn,2021-05-30,0.71,0,0.0
Waukesha,2021-05-30,13.14,0,0.0
Polk,2021-05-30,4.57,0,0.0
Ozaukee,2021-05-30,4.14,0,0.0
Rock,2021-05-30,12.14,0,0.0
Adams,2021-05-30,0.71,0,0.0
Monroe,2021-05-30,3.43,0,0.0
Barron,2021-05-30,1.57,0,0.0
Ashland,2021-05-30,1.14,0,0.0
Columbia,2021-05-30,2.29,0,0.0
Clark,2021-05-30,0.71,0,0.0
Kewaunee,2021-05-30,0.86,0,0.0
Kenosha,2021-05-30,10.71,0,0.0
Grant,2021-05-30,1.86,0,0.0
Forest,2021-05-30,0.29,0,0.0
Florence,2021-05-30,0.43,0,0.0
Eau Claire,2021-05-30,2.57,0,0.0
Oconto,2021-05-30,2.57,0,0.0
Portage,2021-05-30,4.57,0,0.0
Manitowoc,2021-05-30,2.71,0,0.0
Taylor,2021-05-30,1.0,0,0.0
Sawyer,2021-05-30,2.43,0,0.0
Price,2021-05-30,0.43,0,0.0
Walworth,2021-05-30,7.71,0,0.0
Trempealeau,2021-05-30,0.57,0,0.0
Washington,2021-05-30,6.0,0,0.0
Green,2021-05-30,0.86,0,0.0
Wood,2021-05-30,4.14,0,0.0
Sauk,2021-05-30,3.14,0,0.0
Shawano,2021-05-30,1.71,0,0.0
Winnebago,2021-05-30,7.29,0,0.0
Crawford,2021-05-30,0.43,0,0.0
Calumet,2021-05-30,1.86,0,0.0
Chippewa,2021-05-30,4.86,0,0.0
Burnett,2021-05-30,1.43,0,0.0
La Crosse,2021-05-30,4.0,0,0.0
Juneau,2021-05-30,1.86,0,0.0
Jefferson,2021-05-30,2.0,0,0.0
Fond du Lac,2021-05-30,4.29,0,0.0
Pierce,2021-05-30,0.57,0,0.0
Racine,2021-05-30,10.43,0,0.0
Menominee,2021-05-30,0.29,0,0.0
Milwaukee,2021-05-30,44.0,0,0.0
Pepin,2021-05-30,0.14,0,0.0
Sheboygan,2021-05-30,6.14,0,0.0
Richland,2021-05-30,1.0,0,0.0
Vilas,2021-05-30,1.0,0,0.0
Waushara,2021-05-30,2.86,0,0.0
Vernon,2021-05-30,0.71,0,0.0
Vernon,2021-05-31,0.71,0,0.0
Waushara,2021-05-31,2.43,0,0.0
Vilas,2021-05-31,1.0,0,0.0
Richland,2021-05-31,1.0,0,0.0
Sheboygan,2021-05-31,5.14,0,0.0
Pepin,2021-05-31,0.0,0,0.0
Milwaukee,2021-05-31,33.86,0,0.0
Menominee,2021-05-31,0.29,0,0.0
Racine,2021-05-31,9.43,0,0.0
Pierce,2021-05-31,0.43,0,0.0
Fond du Lac,2021-05-31,3.71,0,0.0
Jefferson,2021-05-31,2.0,0,0.0
Juneau,2021-05-31,1.71,0,0.0
La Crosse,2021-05-31,2.86,0,0.0
Burnett,2021-05-31,1.0,0,0.0
Chippewa,2021-05-31,4.14,0,0.0
Calumet,2021-05-31,1.29,0,0.0
Crawford,2021-05-31,0.29,0,0.0
Winnebago,2021-05-31,5.86,0,0.0
Shawano,2021-05-31,1.43,0,0.0
Green Lake,2021-05-31,1.86,0,0.0
Wood,2021-05-31,3.43,0,0.0
Green,2021-05-31,0.71,0,0.0
Washington,2021-05-31,3.29,0,0.0
Trempealeau,2021-05-31,0.57,0,0.0
Walworth,2021-05-31,3.86,0,0.0
Price,2021-05-31,0.43,0,0.0
Sauk,2021-05-31,2.86,0,0.0
Sawyer,2021-05-31,1.86,0,0.0
Taylor,2021-05-31,0.86,0,0.0
Manitowoc,2021-05-31,1.43,0,1.0
Portage,2021-05-31,3.43,0,0.0
Oconto,2021-05-31,2.0,0,0.0
Eau Claire,2021-05-31,2.29,0,0.0
Florence,2021-05-31,0.0,0,0.0
Forest,2021-05-31,0.14,0,0.0
Grant,2021-05-31,1.43,1,0.0
Kenosha,2021-05-31,8.29,2,0.0
Kewaunee,2021-05-31,0.71,0,0.0
Clark,2021-05-31,0.57,0,0.0
Columbia,2021-05-31,2.14,0,0.0
Dunn,2021-05-31,0.71,0,0.0
Ashland,2021-05-31,0.86,0,0.0
Monroe,2021-05-31,3.0,0,0.0
Adams,2021-05-31,0.71,0,0.0
Rock,2021-05-31,9.14,0,0.0
Ozaukee,2021-05-31,2.29,0,0.0
Polk,2021-05-31,2.86,0,0.0
Waukesha,2021-05-31,8.86,0,1.0
Washburn,2021-05-31,0.86,0,0.0
Marathon,2021-05-31,3.14,0,0.0
Marinette,2021-05-31,1.71,0,0.0
Iowa,2021-05-31,1.29,0,0.0
Marquette,2021-05-31,0.86,0,0.0
Dodge,2021-05-31,5.14,0,0.0
Dane,2021-05-31,13.57,0,0.0
Bayfield,2021-05-31,0.43,0,0.0
Barron,2021-05-31,1.0,0,1.0
Lincoln,2021-05-31,0.0,0,0.0
Langlade,2021-05-31,1.57,0,0.0
Lafayette,2021-05-31,0.29,0,0.0
Oneida,2021-05-31,0.29,0,0.0
Rusk,2021-05-31,1.57,0,0.0
Outagamie,2021-05-31,6.14,0,0.0
Jackson,2021-05-31,0.71,0,0.0
Iron,2021-05-31,0.14,0,0.0
Door,2021-05-31,0.0,0,0.0
Douglas,2021-05-31,3.86,0,0.0
Brown,2021-05-31,10.29,0,0.0
Buffalo,2021-05-31,0.57,0,0.0
St. Croix,2021-05-31,5.86,0,0.0
Waupaca,2021-05-31,2.57,0,0.0
Waupaca,2021-06-01,2.29,0,0.0
St. Croix,2021-06-01,5.43,0,0.0
Buffalo,2021-06-01,0.86,0,0.0
Brown,2021-06-01,13.86,0,1.0
Douglas,2021-06-01,3.57,0,0.0
Door,2021-06-01,0.14,0,0.0
Iron,2021-06-01,0.29,0,0.0
Outagamie,2021-06-01,6.71,0,0.0
Rusk,2021-06-01,1.86,0,0.0
Oneida,2021-06-01,0.29,0,0.0
Lafayette,2021-06-01,0.57,0,0.0
Jackson,2021-06-01,0.71,0,0.0
Langlade,2021-06-01,1.86,0,0.0
Lincoln,2021-06-01,0.14,0,0.0
Barron,2021-06-01,1.29,0,0.0
Bayfield,2021-06-01,0.57,0,0.0
Dane,2021-06-01,11.71,0,0.0
Dodge,2021-06-01,5.0,0,0.0
Marquette,2021-06-01,0.71,0,0.0
Iowa,2021-06-01,1.43,0,0.0
Marinette,2021-06-01,1.71,0,0.0
Marathon,2021-06-01,2.57,0,0.0
Washburn,2021-06-01,1.14,0,0.0
Waukesha,2021-06-01,9.71,0,0.0
Polk,2021-06-01,3.57,0,0.0
Ozaukee,2021-06-01,3.0,0,0.0
Rock,2021-06-01,7.0,0,0.0
Adams,2021-06-01,0.57,0,0.0
Monroe,2021-06-01,2.57,0,0.0
Ashland,2021-06-01,0.86,0,0.0
Dunn,2021-06-01,0.57,0,0.0
Columbia,2021-06-01,1.86,0,0.0
Clark,2021-06-01,0.43,0,0.0
Kewaunee,2021-06-01,0.86,0,0.0
Kenosha,2021-06-01,7.0,2,0.0
Grant,2021-06-01,1.57,0,0.0
Forest,2021-06-01,0.14,0,0.0
Florence,2021-06-01,0.0,0,0.0
Eau Claire,2021-06-01,2.14,0,0.0
Oconto,2021-06-01,1.71,0,0.0
Portage,2021-06-01,3.14,0,1.0
Manitowoc,2021-06-01,2.0,0,0.0
Milwaukee,2021-06-01,31.14,1,0.0
Taylor,2021-06-01,0.71,0,0.0
Sawyer,2021-06-01,1.57,0,0.0
Sauk,2021-06-01,2.86,0,0.0
Price,2021-06-01,0.43,0,0.0
Walworth,2021-06-01,2.86,0,0.0
Trempealeau,2021-06-01,0.14,0,0.0
Washington,2021-06-01,3.43,0,0.0
Green,2021-06-01,0.57,0,0.0
Wood,2021-06-01,3.57,1,0.0
Green Lake,2021-06-01,2.14,0,0.0
Shawano,2021-06-01,0.86,0,0.0
Winnebago,2021-06-01,5.71,0,0.0
Crawford,2021-06-01,0.29,0,0.0
Calumet,2021-06-01,0.86,0,0.0
Chippewa,2021-06-01,2.86,0,0.0
Burnett,2021-06-01,1.14,0,0.0
La Crosse,2021-06-01,1.86,0,0.0
Juneau,2021-06-01,1.29,0,0.0
Jefferson,2021-06-01,2.0,0,0.0
Fond du Lac,2021-06-01,3.14,0,0.0
Pierce,2021-06-01,0.29,0,0.0
Racine,2021-06-01,7.86,0,1.0
Menominee,2021-06-01,0.29,0,0.0
Pepin,2021-06-01,0.0,0,0.0
Sheboygan,2021-06-01,4.29,0,0.0
Richland,2021-06-01,0.86,0,0.0
Vilas,2021-06-01,0.71,0,0.0
Waushara,2021-06-01,2.14,0,0.0
Vernon,2021-06-01,0.57,0,0.0
Vernon,2021-06-02,0.57,0,0.0
Waushara,2021-06-02,2.43,0,0.0
Vilas,2021-06-02,0.71,1,0.0
Richland,2021-06-02,0.71,0,0.0
Sheboygan,2021-06-02,3.57,0,0.0
Pepin,2021-06-02,0.0,0,0.0
Menominee,2021-06-02,0.29,0,0.0
Racine,2021-06-02,6.86,1,0.0
Price,2021-06-02,0.14,0,0.0
Pierce,2021-06-02,0.57,0,0.0
Fond du Lac,2021-06-02,3.29,0,0.0
Jefferson,2021-06-02,1.57,0,0.0
Juneau,2021-06-02,1.29,0,0.0
La Crosse,2021-06-02,2.0,0,0.0
Burnett,2021-06-02,1.14,0,0.0
Chippewa,2021-06-02,3.14,0,0.0
Calumet,2021-06-02,1.14,0,0.0
Crawford,2021-06-02,0.29,0,0.0
Winnebago,2021-06-02,4.29,0,0.0
Shawano,2021-06-02,1.0,0,0.0
Green Lake,2021-06-02,1.71,0,0.0
Wood,2021-06-02,3.14,1,0.0
Washington,2021-06-02,3.14,0,0.0
Trempealeau,2021-06-02,0.0,0,0.0
Walworth,2021-06-02,2.0,0,0.0
Sauk,2021-06-02,2.0,1,0.0
Sawyer,2021-06-02,1.29,0,0.0
Taylor,2021-06-02,0.71,0,0.0
Milwaukee,2021-06-02,29.29,3,0.0
Marathon,2021-06-02,3.57,0,0.0
Manitowoc,2021-06-02,2.14,0,0.0
Portage,2021-06-02,2.71,0,0.0
Oconto,2021-06-02,2.0,0,0.0
Eau Claire,2021-06-02,1.29,0,0.0
Florence,2021-06-02,0.0,0,0.0
Forest,2021-06-02,0.14,0,0.0
Grant,2021-06-02,1.86,0,0.0
Kewaunee,2021-06-02,0.57,0,0.0
